Latitude,Longitude,MAT,MAP,LC_IGBP,FLUXCOM_GPP,FLUXCOM_GPP_filter
11.75,33.25,27.88,560.96,10,1.4436,1.4436
-11.75,33.25,20.95,959.83,10,2.9542,2.9542
9.25,25.25,24.27,975.1,10,3.2031,3.2031
-9.25,25.25,23.7,1333.3,2,5.2276,5.2276
48.75,31.25,8.04,536.03,12,1.8266,1.8266
66.75,-87.25,-13.08,245.4,10,0.15866,0.15866
66.75,87.25,-7.62,505.5,8,1.2622,1.2622
-8.25,-42.75,26.44,785.42,9,3.1492,3.1492
8.25,42.75,25.25,723.63,10,0.67435,0.67435
80.75,-80.75,-21.77,90.72,10,NaN,NaN
-80.75,-80.75,-25.02,199.77,15,NaN,NaN
-80.75,80.75,-55.96,23.84,15,NaN,NaN
-86.75,-30.25,-43.59,38.41,15,NaN,NaN
-86.75,30.25,-49.5,12.93,15,NaN,NaN
-78.75,122.75,-50.82,33.94,15,NaN,NaN
30.75,-97.25,19.63,862.2,10,1.6768,1.6768
30.75,97.25,1.03,510.5,10,1.0789,1.0789
53.25,36.25,5.18,594.13,12,1.7601,1.7601
43.25,62.75,12.05,89.59,10,0.59423,0.59423
-80.75,-109.25,-29.07,95.06,15,NaN,NaN
-80.75,109.25,-53.59,28.38,15,NaN,NaN
-76.75,-101.25,-24.69,478.33,15,NaN,NaN
76.75,101.25,-14.73,175.45,10,0.31539,0.31539
-76.75,101.25,-53.45,56.31,15,NaN,NaN
22.75,-99.25,21.9,1259.8,9,4.8424,4.8424
8.75,-62.75,26.72,1143.6,9,3.4863,3.4863
-8.75,-62.75,25.67,2318.1,2,6.5488,6.5488
22.75,99.25,20.33,1373.9,8,5.2318,5.2318
49.25,37.75,7.54,497.32,12,1.8032,1.8032
61.75,-128.25,-5.32,602.63,10,0.58883,0.58883
75.25,-109.25,-17.61,163.89,16,NaN,NaN
-75.25,-109.25,-17.39,617.67,17,NaN,NaN
75.25,109.25,-17.68,145.94,10,0.23233,0.23233
-75.25,109.25,-51.38,80.61,15,NaN,NaN
61.75,128.25,-10.56,249.24,9,1.1907,1.1907
-25.75,150.75,20.15,657.68,10,1.7309,1.7309
60.25,52.75,0.95,580.98,8,2.2033,2.2033
-88.25,-136.25,-48.25,16.06,15,NaN,NaN
26.75,73.75,26.34,388.9,12,1.4636,1.4636
16.25,-89.25,23.02,3384.2,8,6.4711,6.4711
56.75,-74.75,-6.6,538.92,7,0.56093,0.56093
-70.25,93.75,-37.97,515.18,15,NaN,NaN
15.25,100.25,28.18,1162.1,12,5.2223,5.2223
-73.75,-90.25,-23.52,454.03,15,NaN,NaN
73.75,90.25,-16.11,239.41,10,0.30898,0.30898
-73.75,90.25,-45.25,165.76,15,NaN,NaN
-87.25,-35.25,-44.62,26.73,15,NaN,NaN
-87.25,35.25,-49.54,10.86,15,NaN,NaN
-87.75,-4.75,-47.33,14.59,15,NaN,NaN
-87.75,4.75,-47.96,12.8,15,NaN,NaN
77.25,-65.75,-12.09,98.33,16,NaN,NaN
-77.25,65.75,-47.03,47.84,15,NaN,NaN
60.75,-121.75,-4.38,384.47,8,1.3511,1.3511
60.75,121.75,-7.67,326.03,8,1.6871,1.6871
38.75,-95.25,13.12,989.48,12,2.2601,2.2601
38.75,95.25,-0.86,66.91,16,NaN,NaN
59.75,28.75,4.8,620.02,17,2.6487,NaN
-81.75,-138.75,-22.51,133.6,15,NaN,NaN
24.25,-103.25,17.2,423.37,7,1.0233,1.0233
80.75,-18.75,-22.44,156.06,15,NaN,NaN
-80.75,-18.75,-29.29,321.88,15,NaN,NaN
-80.75,18.75,-51.28,52.63,15,NaN,NaN
-88.25,136.25,-50.28,14.74,15,NaN,NaN
66.75,-119.25,-8.04,220.4,17,0.45809,NaN
66.75,119.25,-12.64,295.75,9,0.90141,0.90141
6.25,16.75,24.62,1339.4,5,5.1516,5.1516
-6.25,16.75,25.4,1538.7,8,5.7937,5.7937
-83.25,-85.75,-29.3,90.41,15,NaN,NaN
-83.25,85.75,-54.16,19.63,15,NaN,NaN
-88.75,-137.25,-49.03,12.45,15,NaN,NaN
-88.75,137.25,-49.73,11.95,15,NaN,NaN
27.25,33.25,19.6,12.92,16,NaN,NaN
41.75,57.75,14.32,91.43,17,NaN,NaN
-88.75,-141.75,-49.14,12.9,15,NaN,NaN
52.75,-71.25,-4.28,758.86,9,0.97798,0.97798
-52.75,-71.25,6.71,337.68,10,1.7376,1.7376
52.75,71.25,2.31,304.45,10,0.77898,0.77898
32.75,51.75,15.8,129.1,7,1.627,1.627
-87.25,-97.25,-43.56,16.64,15,NaN,NaN
-87.25,97.25,-50.66,13.36,15,NaN,NaN
24.25,103.25,17.22,962.85,9,3.0165,3.0165
-81.75,138.75,-38.13,113.96,15,NaN,NaN
-88.25,-86.75,-47.23,11.43,15,NaN,NaN
-88.25,86.75,-50.47,9.91,15,NaN,NaN
64.75,-133.25,-5.47,419.35,10,0.41519,0.41519
64.75,133.25,-16.58,258.42,7,0.53744,0.53744
25.25,95.75,23.77,1807,2,6.0943,6.0943
56.75,16.25,7.56,515.12,1,2.9416,2.9416
-88.75,-31.25,-47.45,10.3,15,NaN,NaN
-88.75,31.25,-49,8.12,15,NaN,NaN
9.25,-72.25,29.99,1834.9,8,6.7387,6.7387
-9.25,-72.25,25.77,1899.1,2,6.8807,6.8807
56.25,136.25,-8.92,628.56,9,0.93311,0.93311
65.75,-111.75,-11.34,286.79,7,0.34447,0.34447
65.75,111.75,-12.48,294.42,7,0.5497,0.5497
70.75,144.25,-13.77,187.92,7,0.59504,0.59504
-70.75,144.25,-31.52,595.59,15,NaN,NaN
-71.25,-9.25,-18.41,479.82,15,NaN,NaN
-71.25,9.25,-16.5,344.93,15,NaN,NaN
-84.25,-48.25,-32.5,130.68,15,NaN,NaN
-84.25,48.25,-53.35,18.07,15,NaN,NaN
-89.25,-64.25,-48.08,8.52,15,NaN,NaN
-89.25,64.25,-49.86,7.34,15,NaN,NaN
76.75,-27.75,-23.45,167.7,15,NaN,NaN
-76.75,-27.75,-23.95,376.39,15,NaN,NaN
-76.75,27.75,-48.72,93.65,15,NaN,NaN
-15.75,-64.25,26.07,2154.5,2,6.4091,6.4091
76.75,-57.75,-17.19,118.02,15,NaN,NaN
75.75,-28.75,-24.01,195.09,15,NaN,NaN
-75.75,28.75,-45.11,120.95,15,NaN,NaN
-76.75,57.75,-47.37,73.51,15,NaN,NaN
42.75,-91.75,7.66,899.99,12,2.3894,2.3894
20.25,29.75,26.7,15.18,16,NaN,NaN
-20.25,29.75,20.13,590.3,10,1.6143,1.6143
42.75,91.75,13.22,51.33,16,NaN,NaN
-75.25,156.75,-27.65,263.82,15,NaN,NaN
-29.75,-64.25,19.28,738.44,10,1.4538,1.4538
16.25,-5.25,29.25,278.54,10,0.45753,0.45753
16.25,5.25,29.3,328.93,10,0.4644,0.4644
29.75,64.25,21.47,92.03,16,NaN,NaN
19.75,-97.75,14.23,1562.3,8,3.4777,3.4777
19.75,97.75,25.55,1293.5,4,5.328,5.328
16.25,-6.25,29.94,242.37,10,0.51525,0.51525
16.25,6.25,29.14,229.95,16,0.53982,NaN
51.25,-118.75,-0.5,999.81,1,2.4248,2.4248
51.25,118.75,-3.98,368.06,8,1.7962,1.7962
-12.25,-56.75,24.22,1948.2,10,5.4613,5.4613
23.75,25.75,19.67,4.43,16,NaN,NaN
-23.75,25.75,20.43,447.97,10,1.479,1.479
11.75,32.75,27.99,555.44,10,1.6017,1.6017
-11.75,32.75,22.13,918.32,9,3.6384,3.6384
-10.75,-67.75,25.74,1692.4,2,6.5099,6.5099
30.75,-84.25,19.59,1371,8,4.1466,4.1466
30.75,84.25,-0.53,645.38,10,0.37288,0.37288
55.75,-69.25,-4.93,631.5,7,0.68859,0.68859
62.75,7.25,7.01,1313,9,1.9811,1.9811
55.75,69.25,1.53,379.79,12,1.5267,1.5267
-84.75,-36.75,-36.23,120.91,15,NaN,NaN
-84.75,36.75,-51.3,19.24,15,NaN,NaN
55.25,-87.75,-3.09,548.4,11,1.0882,1.0882
55.25,87.75,-1.51,842.36,5,2.4135,2.4135
39.75,-83.25,11.25,978,12,2.0229,2.0229
39.75,83.25,11.71,49.2,16,NaN,NaN
68.75,-147.25,-15.19,120.31,10,0.3184,0.3184
68.75,147.25,-13.17,227.55,7,0.6711,0.6711
-68.75,147.25,-18.51,597.71,15,NaN,NaN
39.75,-102.25,10.35,447.35,10,0.81337,0.81337
19.75,-72.25,24.01,1465.1,17,5.3026,NaN
39.75,102.25,8.57,135.06,16,NaN,NaN
59.75,-106.75,-6,311.72,8,1.0481,1.0481
59.75,106.75,-6.42,321.71,3,1.5619,1.5619
38.25,32.75,11.36,349.19,12,1.0914,1.0914
17.25,75.75,26.91,610.43,12,1.7828,1.7828
23.25,-100.75,19.1,402.4,7,1.2385,1.2385
65.25,-18.25,1.12,479.83,10,0.5249,0.5249
65.25,18.25,1.19,543.34,8,1.4574,1.4574
23.25,100.75,18.46,1477.2,2,5.4716,5.4716
71.75,53.25,-5.43,387.19,16,0.26291,NaN
-71.75,53.25,-35.42,703.68,15,NaN,NaN
-11.75,-76.25,0.48,667.14,10,0.85139,0.85139
11.75,76.25,22.34,1872.3,8,4.8441,4.8441
43.75,26.75,11.05,594.67,12,2.3277,2.3277
-23.75,-56.25,23.94,1420.3,9,5.2989,5.2989
23.75,56.25,25.61,110.78,16,NaN,NaN
70.75,-87.25,-13.82,204.17,10,0.32826,0.32826
67.25,-84.75,-13.92,232.81,10,0.23785,0.23785
67.25,84.75,-8.02,492.82,9,0.78194,0.78194
-67.25,84.75,-13.27,568.12,15,NaN,NaN
70.75,87.25,-10.98,362.68,7,0.39397,0.39397
-70.75,87.25,-31.29,357.87,15,NaN,NaN
66.25,-99.25,-13.05,167.26,10,0.18505,0.18505
66.25,99.25,-12.49,344.71,7,0.55177,0.55177
-85.25,152.75,-44.69,88.02,15,NaN,NaN
47.25,-90.25,4.53,714.99,17,NaN,NaN
47.25,90.25,-6.81,168.72,10,0.72732,0.72732
1.75,-50.25,26.89,3196.7,11,6.9367,6.9367
-1.75,-50.25,26.77,2528.6,2,7.487,7.487
-75.75,153.25,-30.79,244.57,15,NaN,NaN
36.75,51.25,16.98,1098.4,17,3.6594,NaN
34.25,-101.75,14.92,507.21,12,1.1714,1.1714
34.25,101.75,-1.3,654.8,10,1.4706,1.4706
41.25,-76.75,9.82,1071.9,14,3.0105,3.0105
41.25,76.75,-5.82,275.67,10,0.90858,0.90858
52.25,80.75,2.06,349.72,12,1.4448,1.4448
-87.25,-21.75,-45.4,25.91,15,NaN,NaN
-12.75,-66.75,25.52,1551.3,9,4.8723,4.8723
30.75,30.25,23.37,89.03,12,3.3045,3.3045
-30.75,30.25,18.28,1088.9,9,3.8451,3.8451
-20.75,146.75,23.63,626.53,10,1.3808,1.3808
-83.75,-4.25,-40.3,103.02,15,NaN,NaN
-83.75,4.25,-43.24,68.69,15,NaN,NaN
53.25,22.25,7.06,549.28,12,2.2635,2.2635
5.75,125.25,27.07,1059.2,8,6.6058,6.6058
72.75,-86.75,-13.16,156.35,17,NaN,NaN
21.25,-2.75,28.78,44.79,16,NaN,NaN
21.25,2.75,27.52,61.67,16,NaN,NaN
72.75,86.75,-12.9,289.64,7,0.35754,0.35754
-72.75,86.75,-36.94,252.26,15,NaN,NaN
46.75,6.75,7.53,1039.1,12,3.6885,3.6885
-70.75,7.75,-13.63,331.59,15,NaN,NaN
-14.75,-63.25,25.93,1271.4,2,7.0274,7.0274
67.75,-115.25,-11.09,227.97,7,0.44591,0.44591
67.75,115.25,-13.36,280.75,7,0.58084,0.58084
-67.75,115.25,-18.79,505.83,15,NaN,NaN
-3.25,140.75,27.02,2275.2,2,7.3885,7.3885
-19.25,144.75,22.73,686.7,10,1.3559,1.3559
-87.25,21.75,-48.8,12.46,15,NaN,NaN
-84.25,165.25,-39.26,175.84,15,NaN,NaN
-83.25,-57.25,-26.81,167.41,15,NaN,NaN
-83.25,57.25,-54.93,19.82,15,NaN,NaN
71.75,-113.25,-13.96,157.61,10,0.68502,0.68502
71.75,113.25,-15.19,177.06,7,0.30482,0.30482
-71.75,113.25,-40.61,356.31,15,NaN,NaN
54.75,-101.75,-0.48,462.37,8,1.7992,1.7992
54.75,101.75,-1.73,346.87,8,1.9261,1.9261
31.25,76.25,23.72,843.44,12,3.2601,3.2601
25.75,-104.75,17.41,422.54,10,0.96943,0.96943
25.75,104.75,15.47,1263,9,2.7577,2.7577
29.25,34.25,17,25.54,16,0.43544,NaN
9.25,-62.25,26.5,1356.9,8,6.5364,6.5364
-9.25,-62.25,25.16,2313.9,2,5.9955,5.9955
14.25,23.25,25.62,442.96,10,0.49286,0.49286
-14.25,23.25,21.79,1012.3,10,3.194,3.194
66.75,-122.75,-9.11,251.4,7,0.50091,0.50091
66.75,122.75,-12.2,316.31,9,0.57672,0.57672
70.25,-32.75,-21.02,570.2,15,NaN,NaN
-70.25,32.75,-17.98,560.97,15,NaN,NaN
46.25,-84.25,4.94,810.52,4,2.5953,2.5953
64.75,82.25,-5.94,510.65,9,1.1891,1.1891
46.25,84.25,5.01,222.23,10,0.84324,0.84324
40.75,-74.25,11.72,1210.5,13,3.399,NaN
40.75,74.25,-3.26,425.79,10,1.2145,1.2145
2.25,99.25,19.43,2263.8,2,6.3938,6.3938
-86.75,-175.25,-46.45,53.61,15,NaN,NaN
-86.75,175.25,-47.59,51.18,15,NaN,NaN
55.75,-67.25,-4.52,677.11,9,0.86468,0.86468
55.75,67.25,1.55,366.74,10,1.4489,1.4489
82.25,-81.75,-20.6,108.86,16,NaN,NaN
-82.25,-81.75,-25.58,148.08,15,NaN,NaN
-82.25,81.75,-55.04,19.91,15,NaN,NaN
67.75,24.25,-0.87,489.67,8,1.1964,1.1964
61.75,-133.75,-8.22,314.03,8,0.80048,0.80048
68.75,-124.75,-10.9,188.35,7,0.37027,0.37027
68.75,124.75,-13.12,304.35,7,0.7543,0.7543
-68.75,124.75,-29.94,597.07,15,NaN,NaN
61.75,133.75,-10.55,259.77,8,1.5014,1.5014
76.25,-95.25,-15.74,145.4,17,NaN,NaN
-76.25,-95.25,-23.17,400.23,15,NaN,NaN
-4.25,137.75,18.31,2628.8,2,5.0089,5.0089
48.25,-93.75,3.47,628.51,5,2.5893,2.5893
48.25,93.75,0.95,141.86,16,0.32302,NaN
-87.25,-61.25,-44.88,20.33,15,NaN,NaN
-87.25,61.25,-50.82,10.89,15,NaN,NaN
-5.25,143.25,16.14,2845,2,5.6899,5.6899
29.75,72.75,26.03,196.96,12,2.7251,2.7251
35.75,-113.75,14.38,256.6,7,0.79829,0.79829
35.75,113.75,12.98,559.64,12,2.3812,2.3812
20.75,-15.75,22.66,35.3,16,NaN,NaN
20.75,15.75,26.23,30.69,16,NaN,NaN
-20.75,15.75,17.04,331.3,10,0.85765,0.85765
36.25,47.25,10.23,491.61,10,0.85644,0.85644
50.25,-101.75,2.52,466.86,12,1.6703,1.6703
50.25,101.75,-1.26,277.01,10,1.6029,1.6029
52.75,140.25,-2.2,549.21,5,2.0652,2.0652
59.75,38.25,2.35,555.38,5,2.5332,2.5332
-78.75,-132.25,-26.37,200.72,15,NaN,NaN
-70.75,-62.25,-17.05,559.22,15,NaN,NaN
-70.75,62.25,-26.9,402.21,15,NaN,NaN
-78.75,132.25,-45.85,61.94,15,NaN,NaN
-84.25,-1.75,-42.24,78.16,15,NaN,NaN
-84.25,1.75,-43.22,65.89,15,NaN,NaN
58.25,14.75,6.25,531.21,5,2.9267,2.9267
59.75,13.75,3.81,699.33,1,2.6406,2.6406
-84.75,-47.75,-34.5,105.55,15,NaN,NaN
-84.75,47.75,-53.03,16.66,15,NaN,NaN
41.25,-96.25,9.9,750.48,12,2.0486,2.0486
15.75,-89.75,25.6,3691.5,8,6.3383,6.3383
41.25,96.25,4.35,61.66,16,NaN,NaN
63.75,-19.25,0.59,1409.1,16,0.45104,NaN
63.75,19.25,2.37,553.68,8,1.95,1.95
-19.25,-67.75,8.54,288.18,7,0.62778,0.62778
34.25,-93.75,16.54,1483.8,8,3.8041,3.8041
34.25,93.75,-3.4,310.7,10,0.71406,0.71406
79.25,-80.75,-20.59,116.61,16,NaN,NaN
-79.25,80.75,-53.62,30.63,15,NaN,NaN
-2.25,-48.75,25.62,2739.8,8,7.0481,7.0481
69.25,-104.25,-14.98,136.17,10,0.26234,0.26234
24.75,-4.25,24.69,31.52,16,NaN,NaN
24.75,4.25,25.34,41.17,16,NaN,NaN
69.25,104.25,-12.55,262.45,7,0.50317,0.50317
43.75,-111.25,4.22,449.88,12,1.999,1.999
43.75,111.25,4.09,126.06,10,0.35417,0.35417
75.25,-90.75,-16.98,164.71,16,NaN,NaN
-75.25,-90.75,-22.47,335.48,15,NaN,NaN
75.25,90.75,-14.94,195.57,10,0.26612,0.26612
-75.25,90.75,-50.25,76.74,15,NaN,NaN
-73.75,-61.25,-19.8,519.07,15,NaN,NaN
-73.75,61.25,-29.69,325.07,15,NaN,NaN
-42.75,-68.75,5.93,221.12,7,0.64866,0.64866
42.75,68.75,12.82,351.97,10,1.1761,1.1761
34.75,-105.75,10.55,335.48,10,0.44459,0.44459
34.75,105.75,8.82,548.61,12,1.7008,1.7008
-29.25,139.75,21.46,182.98,16,0.63785,NaN
-11.25,-74.25,29.62,1095.2,2,6.7729,6.7729
65.25,-99.25,-12.11,205.97,10,0.195,0.195
-19.25,-43.75,21.23,1450.6,9,2.8304,2.8304
19.25,43.75,23.63,180.11,16,NaN,NaN
65.25,99.25,-11.85,355.19,7,0.58665,0.58665
63.25,-139.25,-4.5,317.61,1,1.4938,1.4938
44.75,28.25,10.98,366.76,10,1.6496,1.6496
63.25,139.25,-14.36,337.14,10,0.31467,0.31467
-69.25,104.25,-28.76,461.6,15,NaN,NaN
64.75,-140.25,-9.4,320.99,9,0.85661,0.85661
64.75,140.25,-18.21,234.05,7,0.46088,0.46088
37.25,48.25,11.02,416.93,10,0.87865,0.87865
29.75,29.25,20.86,77.32,16,NaN,NaN
-29.75,29.25,13.26,980.87,10,2.1921,2.1921
-72.75,-1.75,-24.35,424.08,15,NaN,NaN
-72.75,1.75,-28.41,390.16,15,NaN,NaN
58.25,35.25,3.58,632.48,5,2.5297,2.5297
38.75,32.75,10.02,370.02,12,0.9852,0.9852
63.25,-140.75,-5.98,298.79,8,1.2767,1.2767
16.25,-16.25,25.93,254.45,10,0.97639,0.97639
16.25,16.25,29.3,134.39,16,NaN,NaN
-16.25,16.25,22.57,642.69,10,2.8463,2.8463
63.25,140.75,-15.88,228.97,7,0.57255,0.57255
-36.25,-67.25,16.04,535.28,7,0.89747,0.89747
36.25,67.25,11.05,206.1,10,0.97992,0.97992
70.25,-114.25,-12.22,151.18,10,0.26192,0.26192
70.25,114.25,-13.77,215.07,7,0.61179,0.61179
-70.25,114.25,-32.26,440.22,15,NaN,NaN
33.25,-86.25,17.34,1369,4,3.9576,3.9576
25.25,-12.25,23.66,40.8,16,NaN,NaN
25.25,12.25,22.56,14.88,16,NaN,NaN
24.75,95.75,23.52,1725.6,5,5.8509,5.8509
1.75,115.75,24.26,3293.3,2,7.1629,7.1629
-1.75,115.75,25.04,2201.8,2,6.881,6.881
-76.25,-11.25,-31.26,408.7,15,NaN,NaN
-76.25,11.25,-33.92,279.86,15,NaN,NaN
20.75,-87.25,26.59,1507.6,2,6.6979,6.6979
62.75,-50.25,-2.33,644.7,17,0.42483,NaN
62.75,50.25,-0.16,593.36,5,2.1392,2.1392
-38.25,-70.25,9.39,396.18,7,0.56323,0.56323
38.25,70.25,5.15,641.92,10,1.5063,1.5063
45.25,142.25,6.32,1084.6,17,2.9741,NaN
67.75,-36.75,-18.41,789.42,15,NaN,NaN
67.75,36.75,-1.76,495.01,7,0.71609,0.71609
-14.75,-57.75,24.78,1809.2,9,5.0919,5.0919
-86.75,-47.75,-43.03,34.57,15,NaN,NaN
-86.75,47.75,-51,11.48,15,NaN,NaN
-84.25,-90.75,-34.16,47.76,15,NaN,NaN
48.75,2.25,11.07,653.04,13,3.073,NaN
-84.25,90.75,-52.83,18.4,15,NaN,NaN
33.25,86.25,-3.98,267.77,10,0.31721,0.31721
74.75,-40.75,-26.49,216.24,15,NaN,NaN
-74.75,40.75,-44.84,202.63,15,NaN,NaN
64.75,-100.75,-11.54,191.94,10,0.30377,0.30377
64.75,100.75,-10.02,355.6,9,0.79947,0.79947
1.25,27.25,24.74,1865.9,2,6.9378,6.9378
-1.25,27.25,25.2,2065.8,2,6.8273,6.8273
51.75,42.75,5.55,519.64,12,1.3945,1.3945
3.25,18.25,24.44,1584.6,2,7.0385,7.0385
-3.25,18.25,25.89,1564.2,9,5.5312,5.5312
36.25,54.25,11.59,382.49,16,0.48538,NaN
7.25,27.25,27.17,1143.5,9,4.0532,4.0532
-7.25,27.25,25.34,1192.6,9,4.6013,4.6013
40.75,127.25,1.4,751.65,5,2.6441,2.6441
35.75,50.75,15.38,276.7,10,1.0586,1.0586
-76.25,-88.75,-23.89,250.77,15,NaN,NaN
-76.25,88.75,-50.55,58.28,15,NaN,NaN
39.75,140.75,7.89,1645.8,4,3.0832,3.0832
-88.75,-88.25,-47.86,9.92,15,NaN,NaN
74.25,-44.75,-25.31,216.67,15,NaN,NaN
24.75,16.75,25.06,11.61,16,NaN,NaN
30.75,78.25,13.5,1652.7,8,3.7006,3.7006
-89.25,-11.25,-48.16,7.87,15,NaN,NaN
-89.25,11.25,-48.38,7.52,15,NaN,NaN
-71.75,164.75,-22.89,398.94,15,NaN,NaN
27.25,-109.25,25.08,563.04,10,2.614,2.614
27.25,109.25,15.45,1272.4,8,4.1287,4.1287
26.75,93.25,23.77,2263.5,12,4.6945,4.6945
64.25,78.75,-5.29,510.68,11,1.029,1.029
64.25,161.25,-11.67,258.44,7,0.62814,0.62814
38.25,-118.75,6.5,362.86,10,0.84107,0.84107
-82.75,-131.25,-23.18,80.29,15,NaN,NaN
-82.75,131.25,-45.07,70.19,15,NaN,NaN
-85.75,-85.75,-36.3,28.26,15,NaN,NaN
-85.75,85.75,-51.91,15.55,15,NaN,NaN
-82.25,155.75,-34.41,230.97,15,NaN,NaN
48.25,8.25,7.27,1378.7,5,3.9871,3.9871
-35.25,146.75,16.19,493.74,12,1.8126,1.8126
35.25,-79.75,15.67,1123.5,8,3.9548,3.9548
-8.25,-40.25,25.63,560.97,6,1.8916,1.8916
8.25,40.25,23.58,1022.3,10,2.4907,2.4907
35.25,79.75,-6.06,66.34,16,NaN,NaN
21.25,40.75,22.77,147.62,16,0.58224,NaN
3.25,102.25,26.65,2239.8,8,6.7891,6.7891
-3.25,102.25,18.84,3044.7,2,6.6363,6.6363
51.25,30.75,7.18,584.63,1,2.437,2.437
63.25,89.75,-6.66,521.62,8,1.5315,1.5315
28.25,95.25,16.57,4315.6,2,5.8007,5.8007
14.75,-0.75,29.78,499.84,10,0.43862,0.43862
14.75,0.75,29.73,367.63,10,0.36766,0.36766
67.75,31.75,-1.61,490.28,8,1.1711,1.1711
26.25,15.75,23.16,12.38,16,NaN,NaN
-26.25,15.75,15.06,68.14,16,0.28045,NaN
81.75,-46.25,-22.1,135.57,17,NaN,NaN
30.25,40.75,22.41,44.22,16,NaN,NaN
-81.75,46.25,-55.76,25.64,15,NaN,NaN
42.25,-2.25,9.38,456.34,10,1.8168,1.8168
42.25,2.25,9.99,910.96,5,3.5176,3.5176
-75.25,162.25,-22.28,276.35,17,NaN,NaN
42.25,-114.25,6.48,272.59,10,1.2714,1.2714
42.25,114.25,3.67,314.63,10,0.63618,0.63618
36.75,-88.75,14.41,1232.6,12,3.0216,3.0216
36.75,88.75,-5.85,31.73,16,NaN,NaN
-76.25,95.25,-52.96,59.99,15,NaN,NaN
7.25,99.75,27.64,2086.4,8,6.5501,6.5501
-89.75,-44.25,-48.91,6.93,15,NaN,NaN
-89.75,44.25,-49.26,6.37,15,NaN,NaN
39.25,-123.25,14.08,1025.4,8,4.4394,4.4394
59.75,-154.75,1.95,630.92,10,1.197,1.197
32.75,-7.75,17.79,356.52,12,1.3281,1.3281
32.75,7.75,21.43,84.28,16,NaN,NaN
34.25,-80.75,16.12,1139.7,8,3.8679,3.8679
30.75,45.75,24.64,102.41,16,NaN,NaN
34.25,80.75,-6.32,67.82,16,NaN,NaN
-85.25,151.75,-44.9,85.88,15,NaN,NaN
-89.25,-169.25,-49.38,10.51,15,NaN,NaN
1.75,12.25,22.99,1700.8,2,6.0032,6.0032
-1.75,12.25,22.05,1929.8,2,6.1195,6.1195
-89.25,169.25,-49.9,10.39,15,NaN,NaN
-19.75,-55.75,25.31,1389.8,9,4.4153,4.4153
19.75,55.75,27.72,40.71,16,NaN,NaN
-77.25,-113.75,-25.43,360,15,NaN,NaN
40.75,60.25,13.5,98.43,7,0.75588,0.75588
-77.25,113.75,-53.21,43.09,15,NaN,NaN
-17.75,-149.25,24.17,1809.7,10,7.8338,7.8338
64.25,-143.25,-8.49,299.07,9,0.76093,0.76093
64.25,143.25,-18.23,229.36,9,0.62612,0.62612
64.25,-106.25,-9.56,221.65,7,0.35471,0.35471
64.25,106.25,-8.96,351.09,9,0.99573,0.99573
65.25,-114.75,-9.28,252.21,7,0.47943,0.47943
62.25,39.75,1.97,653.45,5,2.2808,2.2808
65.25,114.75,-12.87,293.6,9,0.93459,0.93459
23.75,-105.75,13.12,960.87,8,4.1756,4.1756
35.25,-84.25,12.22,1495.4,4,4.1518,4.1518
35.25,84.25,-8.63,62.04,16,NaN,NaN
23.75,105.75,18.3,1265.4,8,4.289,4.289
60.25,-123.25,-2.35,439.9,5,2.4046,2.4046
60.25,123.25,-9.38,351.12,8,1.4239,1.4239
25.25,70.75,26.59,245.84,7,0.78156,0.78156
48.75,-111.75,5.2,309.22,10,0.67953,0.67953
48.75,111.75,-1.91,340.71,10,1.102,1.102
34.75,-84.25,13.4,1634.3,4,4.0048,4.0048
34.75,84.25,-9.82,97.79,16,NaN,NaN
42.75,-112.25,7.34,336.36,10,1.5265,1.5265
42.75,112.25,4.61,192.35,10,0.42273,0.42273
38.25,140.75,11.37,1233.1,5,3.3706,3.3706
45.75,149.75,1.63,1193.3,8,2.2844,2.2844
64.25,169.25,-8.94,364.72,7,0.58997,0.58997
-84.75,-73.25,-31.6,57.1,15,NaN,NaN
-84.75,73.25,-53.42,15.53,15,NaN,NaN
46.75,10.75,0.11,585.56,10,1.6014,1.6014
33.25,-7.25,16.52,388.18,12,1.5578,1.5578
33.25,7.25,21.37,77.69,16,NaN,NaN
-70.75,59.75,-30.02,478.46,15,NaN,NaN
66.75,164.25,-11.71,219.16,7,0.74885,0.74885
-86.75,-45.75,-43.17,35.54,15,NaN,NaN
-86.75,45.75,-50.94,11.5,15,NaN,NaN
47.75,23.75,5.32,757.62,4,2.9053,2.9053
-81.75,-103.75,-31.3,100.86,15,NaN,NaN
-81.75,103.75,-53.34,25.69,15,NaN,NaN
59.25,153.25,-4.12,473.3,9,0.94123,0.94123
-34.75,-71.25,14.16,744.78,10,3.3212,3.3212
34.75,71.25,17.07,679.15,10,1.747,1.747
26.75,-109.25,25.17,534.35,10,2.1993,2.1993
26.75,109.25,17.23,1294.9,8,4.421,4.421
53.25,-2.25,9.15,893.03,9,3.2289,3.2289
-79.25,75.75,-53.87,31.41,15,NaN,NaN
-8.25,-53.75,25.97,2345.8,2,6.9672,6.9672
44.25,1.75,11.7,893.77,9,2.9198,2.9198
57.75,82.25,-1.44,489.04,5,2.261,2.261
35.75,-87.75,14.67,1403.9,4,3.6867,3.6867
35.75,87.75,-9.83,31.95,16,NaN,NaN
62.25,7.75,-1.87,884.09,10,0.52962,0.52962
-74.25,113.25,-49.4,125.69,15,NaN,NaN
40.25,33.75,11.9,402.11,12,1.1232,1.1232
